nuc,vac,pox,erl,mit,gvh,mcg
0.4978326064411544,0.49851471618234794,0.5011550354026267,0.262122812690976,0.5036450727780725,0.5000336076046391,0.2767474309015551
0.4965956399242945,0.49718264600560014,0.4984245473195861,0.2591954054036004,0.5027912333299028,0.5000434120177867,0.2759088411385103
0.5019870231959839,0.5009260184423976,0.4985356338573585,0.2630819734715671,0.5042131429756785,0.501605087236708,0.27652424262970937
0.4974559539983002,0.4985512272931116,0.5018266483888459,0.26214463193361426,0.5048807210812495,0.5002263423904939,0.27519302853149796
0.503260377932381,0.5011371888074907,0.5017191708028924,0.26144581321846,0.5058555792133221,0.5004042198087328,0.2760812046470635
0.49901085513620613,0.5013417358963052,0.5002491199675757,0.26343278974563045,0.5053123305064733,0.4995469159021305,0.2788874031042658
0.5040347604701796,0.5021803931528623,0.49799169297039664,0.25863385412926254,0.5049640501860371,0.49961558656568417,0.27584669445945925
0.5013745099330201,0.4993187348154758,0.5004090020670162,0.26248946355203634,0.5052000044963258,0.4995320858374316,0.2744713461571598
0.49847197728359494,0.5009110950852437,0.49999211551695155,0.25925390247968005,0.5047574497202816,0.49910792305186125,0.27652558047762094
0.50148036944078,0.4995486248166408,0.5004097884337283,0.2597738118156148,0.505722066158916,0.4988825433775005,0.2752697935508537
