nuc,vac,pox,erl,mit,gvh,mcg
0.4995449949835641,0.5005759959400977,0.49989296404730055,0.2589988393249572,0.5039232038701891,0.5009850340737314,0.27628545797404647
0.5055660480708009,0.5019703143878406,0.49944846570174206,0.2621380838874482,0.503594976670382,0.500378461720185,0.2736760746448605
0.4973024465698201,0.49853766307844366,0.4991654164987889,0.26152050623410467,0.5045448013145394,0.4999628467539638,0.27545711634486497
0.4988915893236181,0.5027994520451259,0.49947402199681284,0.2606949971623903,0.5059798880541732,0.5000824462521514,0.27862554545708557
0.5010574751356754,0.49741489529911137,0.5004777023921537,0.25978118542888906,0.5046484551477755,0.49983250230410037,0.27673531312744787
0.4976639063929541,0.497290986625865,0.5024617886922355,0.26160464078005513,0.5045574268484547,0.4980380648372283,0.2757547051439549
0.4989727259707844,0.49955439117447226,0.5002571661276642,0.2601327782221948,0.504050768463838,0.4997937015796297,0.2755332338659121
0.4988667007604894,0.4994696607369472,0.5006304311021211,0.2621792436894942,0.5051686057269722,0.5001243478494782,0.2755435672423146
0.503693328559015,0.5001853973026097,0.49996937114017387,0.2630256467513645,0.5050483348134475,0.500238182974752,0.27766748981916567
0.5001539975726491,0.5016356545311347,0.49877153867935153,0.26154809458056916,0.5058060442920694,0.4991821416228733,0.27668964725764333
