nuc,vac,pox,erl,mit,gvh,mcg
0.5026985226254824,0.5013808620001747,0.49899074595000026,0.2634107935053372,0.5046365178928933,0.5025864251988368,0.2751620337229417
0.5003971368330504,0.4983564718631926,0.5006065206119094,0.25867476610246526,0.5041622002601057,0.5012750203420576,0.27916227770729984
0.5015527647462358,0.5022195793645527,0.49945675056536004,0.2622275851856433,0.5035879024874766,0.49944428912454086,0.2752038597438096
0.49651090012214827,0.49767377416773173,0.5011445112464039,0.2632755901518487,0.5050269183113579,0.5001257114194764,0.274190008455049
0.49932501803738427,0.4997223452259465,0.5008008864130482,0.2617637982181859,0.5063039494270797,0.4990997211602541,0.27243316128407197
0.49930409862103603,0.4985030007416618,0.49897601248962353,0.25696803191640377,0.5045026411320853,0.4997541185266063,0.27870926961702325
0.5034855994548244,0.5029547264905463,0.497948260716866,0.2642763201649572,0.5054693711700103,0.49942442495449224,0.27945499425833
0.49997519281629266,0.49951267897637414,0.5006702545884623,0.260065183105093,0.5039517272086762,0.4984725702268163,0.27395011809218234
0.4981634858710018,0.4998029962319924,0.5004668295711535,0.26024428675345185,0.5042930757352808,0.5003094657007021,0.27653509826851314
0.5001505665648606,0.4994896680977781,0.5008874793115247,0.2613625520507892,0.5053616948756339,0.4982243721183684,0.2774773504751673
