nuc,vac,pox,erl,mit,gvh,mcg
0.49792254784097395,0.4984361651292448,0.5011865697256597,0.26055389569968956,0.5033341594469488,0.5014967294152204,0.2751028783242252
0.4984015826362914,0.5004933959213896,0.4988887552148926,0.25956151233814906,0.5038819070769126,0.49701940182503923,0.27368161236712185
0.4980639833472589,0.4969831383900245,0.5012420519877899,0.2629094764459254,0.5036922331668385,0.5002238674887445,0.28239818493629393
0.5048766508347374,0.5028473150395636,0.501167601196214,0.25791838613196366,0.5052778281645485,0.5001724482279599,0.27326298760377704
0.502044318092326,0.5027499232817682,0.4999096948211255,0.2600733588839488,0.5048444932699878,0.500534839197121,0.2750708594722934
0.5006246016374819,0.5005682911478043,0.49985150055106226,0.2613598539535417,0.5062993621331422,0.5012775182466982,0.27574227387131517
0.4977757699757442,0.4998709979386976,0.49962942916122766,0.2611584178295026,0.5043189088853222,0.49978492876550523,0.27867295034948575
0.5002111323868149,0.49953257171241244,0.5019581292687225,0.26114132293740294,0.5051572561412547,0.4997070498620314,0.27690389455241965
0.4997630361741475,0.4987898530348125,0.498591153530194,0.26471484988557054,0.5056676941546062,0.49904839661297373,0.27994130419818114
0.5020206100201793,0.49936804958720343,0.4981234093151257,0.2623463393321069,0.5047717643907642,0.49931475516880586,0.27111000468094326
