nuc,vac,pox,erl,mit,gvh,mcg
0.4994911208753586,0.5024551047621638,0.4991191083629532,0.2613582376754457,0.5045328698710801,0.49968368522835266,0.27695210609636883
0.5004621570476354,0.49735026896214685,0.49945926935344775,0.25910354913515643,0.5047802934826725,0.5001407712957,0.27750695435379397
0.5039332024327439,0.5019313157074548,0.4993522887583342,0.2622563895835083,0.506907506091542,0.4999359140834926,0.2739975819145843
0.5027701736936786,0.5014518023552094,0.5014662904237129,0.26414008018042484,0.5046090499062934,0.5005778605643729,0.277803995086891
0.49439055090253164,0.49595209623461256,0.501633341236785,0.26091259885701557,0.5031898075734937,0.4993347915668091,0.2758204460195337
0.5035446518860882,0.5026722886120266,0.4989650608881112,0.26041368047404195,0.5053250699332389,0.4999090469554683,0.2750772559476598
0.5005837159304909,0.4982863167499109,0.5004475798119885,0.2632391299178782,0.5038358567362775,0.5004412599889354,0.27660375681327143
0.49903814859483514,0.4979583816917445,0.4994238648650512,0.259843641216401,0.503805788359388,0.4990368489233981,0.27651568879622995
0.4992251252012965,0.5006484392059606,0.49927199501669833,0.2581976992616914,0.5053597118597122,0.5003070709226795,0.2751924792212634
0.4979306088903914,0.5005058860115392,0.501102461311046,0.26220651310771304,0.5049286342516784,0.49942703639969405,0.2767420192673099
