nuc,vac,pox,erl,mit,gvh,mcg
0.4391163192391838,0.5621625432347199,1.11989169511739,0.42842705884519416,4.523756863077557,2.4550024527739205,0.760246475513621
0.43463843147198117,0.5403818029420604,1.0597627203861393,0.4060220625357143,4.707698201528728,2.6734394099584526,0.78620160982626
0.4505417901599432,0.5192613146886904,1.1414454262763505,0.49478388761770775,2.924265309387009,3.0798839056136655,0.8403440543504986
0.49095907693664104,0.6035826728376577,1.2443139501191995,0.46971654540147,2.7628142906423143,2.5943748489306677,0.8055039880931671
0.43390211313578086,0.5432045309357723,1.1674066553519833,0.4734006475155735,2.9159913418792285,3.0464245290472673,0.8642058161924259
0.4350992434676784,0.5780890780972432,1.1060151188834653,0.429666608955975,4.2375678645213615,2.850741423806616,0.6925477882679281
0.48492693769808143,0.5769440355470374,1.21080270830941,0.44594240010459746,4.148197708693519,2.5224377836298353,0.6326418843082698
0.4745353357525088,0.5873583168214653,1.162142549886497,0.4929213135623907,3.703241940574068,2.189059244402777,0.7725946897874343
0.4835476633564705,0.5805189484097424,1.2304892896695367,0.49765699577060246,3.1641947680348497,2.3550410745474775,0.7806828978071823
0.4430009161179855,0.5191730143827508,1.0806950088871163,0.46240975952229196,4.742633999725765,2.484742003474573,0.7383328910880642
