nuc,vac,pox,erl,mit,gvh,mcg
0.5025248143753694,0.5711303529581124,1.2069044827036157,0.4713498415665917,3.1579828214758443,2.5305889157857164,0.7664072707314732
0.4369973462170285,0.5642684617577243,1.1611468443745783,0.43567619400929963,5.125076074678928,2.228960007432339,0.7017490836575625
0.4624244697680021,0.5397811215459574,1.0901490301319587,0.45255612400415196,3.067917608819077,2.966770202386399,0.892186365371593
0.4585422285684337,0.5622735076276425,1.1996781656127304,0.47852222104965664,3.1369413624339537,2.886760434263769,0.7460862421038523
0.4636887045292296,0.5849802446536904,1.0920407026709726,0.4427067403739481,4.065197115242417,2.5826803808524086,0.7263150635052567
0.461506169945128,0.5823733587539084,1.1757991224557935,0.4663621341568383,3.1810343086397586,2.717440184527505,0.7849395819488287
0.43994256022491324,0.5297307253030253,1.1592428044814902,0.47064008435942006,3.979394727883467,2.55326171593432,0.7740574286618622
0.4243313970471649,0.5235053968398975,1.1200755010454433,0.4654097370664877,4.938437793583926,2.3995932629423935,0.7287250265683157
0.4831911501711797,0.6072851609568364,1.181759323132346,0.486738060847429,2.7025033360620894,2.5786246899617735,0.8501775626788607
0.454903884305853,0.5391194029052143,1.0566313432790724,0.4248097378933917,5.091354477550734,2.3963498616367653,0.7445500210668898
